server,source,monthlyInstalls,tool,probe,status,code,claim,trace
@browserbasehq/mcp,npm:@browserbasehq/mcp@3.0.0,19830,navigate,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/browserbasehq-mcp-dt-census-1.dt.jsonl
@browserbasehq/mcp,npm:@browserbasehq/mcp@3.0.0,19830,observe,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/browserbasehq-mcp-dt-census-1.dt.jsonl
@browserbasehq/mcp,npm:@browserbasehq/mcp@3.0.0,19830,start,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/browserbasehq-mcp-dt-census-1.dt.jsonl
bitbucket-mcp,npm:bitbucket-mcp@5.0.6,19646,addPendingPullRequestComment,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/bitbucket-mcp-dt-census-1.dt.jsonl
bitbucket-mcp,npm:bitbucket-mcp@5.0.6,19646,addPullRequestComment,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/bitbucket-mcp-dt-census-1.dt.jsonl
bitbucket-mcp,npm:bitbucket-mcp@5.0.6,19646,approvePullRequest,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/bitbucket-mcp-dt-census-1.dt.jsonl
bitbucket-mcp,npm:bitbucket-mcp@5.0.6,19646,convertTodraft,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/bitbucket-mcp-dt-census-1.dt.jsonl
bitbucket-mcp,npm:bitbucket-mcp@5.0.6,19646,createDraftPullRequest,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/bitbucket-mcp-dt-census-1.dt.jsonl
bitbucket-mcp,npm:bitbucket-mcp@5.0.6,19646,createPullRequest,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/bitbucket-mcp-dt-census-1.dt.jsonl
@coinbase/cds-mcp-server,npm:@coinbase/cds-mcp-server@9.25.0,18583,get-cds-doc,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/coinbase-cds-mcp-server-dt-census-1.dt.jsonl
@coinbase/cds-mcp-server,npm:@coinbase/cds-mcp-server@9.25.0,18583,list-cds-routes,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/coinbase-cds-mcp-server-dt-census-1.dt.jsonl
@amap/amap-maps-mcp-server,npm:@amap/amap-maps-mcp-server@0.0.8,18534,maps_around_search,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/amap-amap-maps-mcp-server-dt-census-1.dt.jsonl
@amap/amap-maps-mcp-server,npm:@amap/amap-maps-mcp-server@0.0.8,18534,maps_bicycling,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/amap-amap-maps-mcp-server-dt-census-1.dt.jsonl
@amap/amap-maps-mcp-server,npm:@amap/amap-maps-mcp-server@0.0.8,18534,maps_direction_driving,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/amap-amap-maps-mcp-server-dt-census-1.dt.jsonl
@amap/amap-maps-mcp-server,npm:@amap/amap-maps-mcp-server@0.0.8,18534,maps_direction_transit_integrated,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/amap-amap-maps-mcp-server-dt-census-1.dt.jsonl
@amap/amap-maps-mcp-server,npm:@amap/amap-maps-mcp-server@0.0.8,18534,maps_direction_walking,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/amap-amap-maps-mcp-server-dt-census-1.dt.jsonl
@amap/amap-maps-mcp-server,npm:@amap/amap-maps-mcp-server@0.0.8,18534,maps_distance,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/amap-amap-maps-mcp-server-dt-census-1.dt.jsonl
@avallon-labs/mcp,npm:@avallon-labs/mcp@43.1.0,18230,addCaseLinks,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/avallon-labs-mcp-dt-census-1.dt.jsonl
@avallon-labs/mcp,npm:@avallon-labs/mcp@43.1.0,18230,addToolsToVoiceAgent,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/avallon-labs-mcp-dt-census-1.dt.jsonl
@avallon-labs/mcp,npm:@avallon-labs/mcp@43.1.0,18230,cancelJob,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/avallon-labs-mcp-dt-census-1.dt.jsonl
@avallon-labs/mcp,npm:@avallon-labs/mcp@43.1.0,18230,cancelWorkerRun,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/avallon-labs-mcp-dt-census-1.dt.jsonl
@avallon-labs/mcp,npm:@avallon-labs/mcp@43.1.0,18230,checkInboxAvailability,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/avallon-labs-mcp-dt-census-1.dt.jsonl
@avallon-labs/mcp,npm:@avallon-labs/mcp@43.1.0,18230,createAgentWebhook,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/avallon-labs-mcp-dt-census-1.dt.jsonl
mcp-scraper,npm:mcp-scraper@0.88.2,17978,access-accept-share,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/mcp-scraper-dt-census-1.dt.jsonl
mcp-scraper,npm:mcp-scraper@0.88.2,17978,access-approve-sender,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/mcp-scraper-dt-census-1.dt.jsonl
mcp-scraper,npm:mcp-scraper@0.88.2,17978,access-decline-share,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/mcp-scraper-dt-census-1.dt.jsonl
mcp-scraper,npm:mcp-scraper@0.88.2,17978,access-inbox-settings,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/mcp-scraper-dt-census-1.dt.jsonl
mcp-scraper,npm:mcp-scraper@0.88.2,17978,access-invite-account,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/mcp-scraper-dt-census-1.dt.jsonl
mcp-scraper,npm:mcp-scraper@0.88.2,17978,access-list-approved-senders,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/mcp-scraper-dt-census-1.dt.jsonl
@letoribo/mcp-graphql-enhanced,npm:@letoribo/mcp-graphql-enhanced@4.15.3,17762,introspect-schema,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/letoribo-mcp-graphql-enhanced-dt-census-1.dt.jsonl
@letoribo/mcp-graphql-enhanced,npm:@letoribo/mcp-graphql-enhanced@4.15.3,17762,query-graphql,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/letoribo-mcp-graphql-enhanced-dt-census-1.dt.jsonl
ask-experts-mcp,npm:ask-experts-mcp@0.2.0,17411,ask_doubao,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/ask-experts-mcp-dt-census-1.dt.jsonl
ask-experts-mcp,npm:ask-experts-mcp@0.2.0,17411,ask_hunyuan,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/ask-experts-mcp-dt-census-1.dt.jsonl
ask-experts-mcp,npm:ask-experts-mcp@0.2.0,17411,ask_qwen,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/ask-experts-mcp-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-bitbucket,npm:@aashari/mcp-server-atlassian-bitbucket@3.1.0,16705,bb_clone,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/aashari-mcp-server-atlassian-bitbucket-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-bitbucket,npm:@aashari/mcp-server-atlassian-bitbucket@3.1.0,16705,bb_delete,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/aashari-mcp-server-atlassian-bitbucket-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-bitbucket,npm:@aashari/mcp-server-atlassian-bitbucket@3.1.0,16705,bb_get,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/aashari-mcp-server-atlassian-bitbucket-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-bitbucket,npm:@aashari/mcp-server-atlassian-bitbucket@3.1.0,16705,bb_patch,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/aashari-mcp-server-atlassian-bitbucket-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-bitbucket,npm:@aashari/mcp-server-atlassian-bitbucket@3.1.0,16705,bb_post,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/aashari-mcp-server-atlassian-bitbucket-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-bitbucket,npm:@aashari/mcp-server-atlassian-bitbucket@3.1.0,16705,bb_put,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/aashari-mcp-server-atlassian-bitbucket-dt-census-1.dt.jsonl
@jpisnice/shadcn-ui-mcp-server,npm:@jpisnice/shadcn-ui-mcp-server@2.0.0,16555,apply_theme,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/jpisnice-shadcn-ui-mcp-server-dt-census-1.dt.jsonl
@jpisnice/shadcn-ui-mcp-server,npm:@jpisnice/shadcn-ui-mcp-server@2.0.0,16555,get_block,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/jpisnice-shadcn-ui-mcp-server-dt-census-1.dt.jsonl
@jpisnice/shadcn-ui-mcp-server,npm:@jpisnice/shadcn-ui-mcp-server@2.0.0,16555,get_component,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/jpisnice-shadcn-ui-mcp-server-dt-census-1.dt.jsonl
@jpisnice/shadcn-ui-mcp-server,npm:@jpisnice/shadcn-ui-mcp-server@2.0.0,16555,get_component_demo,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/jpisnice-shadcn-ui-mcp-server-dt-census-1.dt.jsonl
@jpisnice/shadcn-ui-mcp-server,npm:@jpisnice/shadcn-ui-mcp-server@2.0.0,16555,get_component_metadata,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/jpisnice-shadcn-ui-mcp-server-dt-census-1.dt.jsonl
@jpisnice/shadcn-ui-mcp-server,npm:@jpisnice/shadcn-ui-mcp-server@2.0.0,16555,get_directory_structure,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/jpisnice-shadcn-ui-mcp-server-dt-census-1.dt.jsonl
@siemens/ix-mcp-react,npm:@siemens/ix-mcp-react@5.2.1-v.1.11.3,16398,ix-icon-search,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/siemens-ix-mcp-react-dt-census-1.dt.jsonl
@siemens/ix-mcp-react,npm:@siemens/ix-mcp-react@5.2.1-v.1.11.3,16398,ix-search,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/siemens-ix-mcp-react-dt-census-1.dt.jsonl
@tacticlaunch/mcp-linear,npm:@tacticlaunch/mcp-linear@1.4.3,16377,linear_addAttachment,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/tacticlaunch-mcp-linear-dt-census-1.dt.jsonl
@tacticlaunch/mcp-linear,npm:@tacticlaunch/mcp-linear@1.4.3,16377,linear_addIssueLabel,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/tacticlaunch-mcp-linear-dt-census-1.dt.jsonl
@tacticlaunch/mcp-linear,npm:@tacticlaunch/mcp-linear@1.4.3,16377,linear_addIssueToCycle,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/tacticlaunch-mcp-linear-dt-census-1.dt.jsonl
@tacticlaunch/mcp-linear,npm:@tacticlaunch/mcp-linear@1.4.3,16377,linear_addIssueToProject,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/tacticlaunch-mcp-linear-dt-census-1.dt.jsonl
@tacticlaunch/mcp-linear,npm:@tacticlaunch/mcp-linear@1.4.3,16377,linear_addIssueToRelease,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/tacticlaunch-mcp-linear-dt-census-1.dt.jsonl
@tacticlaunch/mcp-linear,npm:@tacticlaunch/mcp-linear@1.4.3,16377,linear_addProjectMember,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/tacticlaunch-mcp-linear-dt-census-1.dt.jsonl
agentphone-mcp,npm:agentphone-mcp@0.7.0,16173,account_overview,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/agentphone-mcp-dt-census-1.dt.jsonl
agentphone-mcp,npm:agentphone-mcp@0.7.0,16173,attach_number,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/agentphone-mcp-dt-census-1.dt.jsonl
agentphone-mcp,npm:agentphone-mcp@0.7.0,16173,buy_number,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/agentphone-mcp-dt-census-1.dt.jsonl
agentphone-mcp,npm:agentphone-mcp@0.7.0,16173,create_agent,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/agentphone-mcp-dt-census-1.dt.jsonl
agentphone-mcp,npm:agentphone-mcp@0.7.0,16173,delete_agent,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/agentphone-mcp-dt-census-1.dt.jsonl
agentphone-mcp,npm:agentphone-mcp@0.7.0,16173,delete_webhook,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/agentphone-mcp-dt-census-1.dt.jsonl
flightradar-mcp-server,npm:flightradar-mcp-server@0.1.2,16092,get_flight_data,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/flightradar-mcp-server-dt-census-1.dt.jsonl
flightradar-mcp-server,npm:flightradar-mcp-server@0.1.2,16092,get_flight_status,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/flightradar-mcp-server-dt-census-1.dt.jsonl
flightradar-mcp-server,npm:flightradar-mcp-server@0.1.2,16092,search_flights,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/flightradar-mcp-server-dt-census-1.dt.jsonl
@doist/todoist-mcp,npm:@doist/todoist-mcp@11.0.0,15850,add-comments,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/doist-todoist-mcp-dt-census-1.dt.jsonl
@doist/todoist-mcp,npm:@doist/todoist-mcp@11.0.0,15850,add-filters,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/doist-todoist-mcp-dt-census-1.dt.jsonl
@doist/todoist-mcp,npm:@doist/todoist-mcp@11.0.0,15850,add-labels,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/doist-todoist-mcp-dt-census-1.dt.jsonl
@doist/todoist-mcp,npm:@doist/todoist-mcp@11.0.0,15850,add-projects,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/doist-todoist-mcp-dt-census-1.dt.jsonl
@doist/todoist-mcp,npm:@doist/todoist-mcp@11.0.0,15850,add-reminders,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/doist-todoist-mcp-dt-census-1.dt.jsonl
@doist/todoist-mcp,npm:@doist/todoist-mcp@11.0.0,15850,add-sections,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/doist-todoist-mcp-dt-census-1.dt.jsonl
@delorenj/mcp-server-ticketmaster,npm:@delorenj/mcp-server-ticketmaster@0.2.5,15836,search_ticketmaster,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/delorenj-mcp-server-ticketmaster-dt-census-1.dt.jsonl
@variflight-ai/variflight-mcp,npm:@variflight-ai/variflight-mcp@1.0.3,15636,flightHappinessIndex,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/variflight-ai-variflight-mcp-dt-census-1.dt.jsonl
@variflight-ai/variflight-mcp,npm:@variflight-ai/variflight-mcp@1.0.3,15636,getFlightPriceByCities,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/variflight-ai-variflight-mcp-dt-census-1.dt.jsonl
@variflight-ai/variflight-mcp,npm:@variflight-ai/variflight-mcp@1.0.3,15636,getFlightTransferInfo,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/variflight-ai-variflight-mcp-dt-census-1.dt.jsonl
@variflight-ai/variflight-mcp,npm:@variflight-ai/variflight-mcp@1.0.3,15636,getFutureWeatherByAirport,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/variflight-ai-variflight-mcp-dt-census-1.dt.jsonl
@variflight-ai/variflight-mcp,npm:@variflight-ai/variflight-mcp@1.0.3,15636,getRealtimeLocationByAnum,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/variflight-ai-variflight-mcp-dt-census-1.dt.jsonl
@variflight-ai/variflight-mcp,npm:@variflight-ai/variflight-mcp@1.0.3,15636,getTodayDate,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/variflight-ai-variflight-mcp-dt-census-1.dt.jsonl
@nextscope/mcp,npm:@nextscope/mcp@0.3.0,15547,nextscope_clear_traces,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/nextscope-mcp-dt-census-1.dt.jsonl
@nextscope/mcp,npm:@nextscope/mcp@0.3.0,15547,nextscope_export_trace,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/nextscope-mcp-dt-census-1.dt.jsonl
@nextscope/mcp,npm:@nextscope/mcp@0.3.0,15547,nextscope_get_spans,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/nextscope-mcp-dt-census-1.dt.jsonl
@nextscope/mcp,npm:@nextscope/mcp@0.3.0,15547,nextscope_get_trace,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/nextscope-mcp-dt-census-1.dt.jsonl
@nextscope/mcp,npm:@nextscope/mcp@0.3.0,15547,nextscope_list_servers,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/nextscope-mcp-dt-census-1.dt.jsonl
@nextscope/mcp,npm:@nextscope/mcp@0.3.0,15547,nextscope_list_spans,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/nextscope-mcp-dt-census-1.dt.jsonl
@atlassian-dc-mcp/jira,npm:@atlassian-dc-mcp/jira@0.34.0,15410,jira_createIssue,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/atlassian-dc-mcp-jira-dt-census-1.dt.jsonl
@atlassian-dc-mcp/jira,npm:@atlassian-dc-mcp/jira@0.34.0,15410,jira_downloadAttachment,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/atlassian-dc-mcp-jira-dt-census-1.dt.jsonl
@atlassian-dc-mcp/jira,npm:@atlassian-dc-mcp/jira@0.34.0,15410,jira_getIssue,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/atlassian-dc-mcp-jira-dt-census-1.dt.jsonl
@atlassian-dc-mcp/jira,npm:@atlassian-dc-mcp/jira@0.34.0,15410,jira_getIssueComments,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/atlassian-dc-mcp-jira-dt-census-1.dt.jsonl
@atlassian-dc-mcp/jira,npm:@atlassian-dc-mcp/jira@0.34.0,15410,jira_getIssueDevelopmentInfo,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/atlassian-dc-mcp-jira-dt-census-1.dt.jsonl
@atlassian-dc-mcp/jira,npm:@atlassian-dc-mcp/jira@0.34.0,15410,jira_getIssueLinkTypes,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/atlassian-dc-mcp-jira-dt-census-1.dt.jsonl
@tiberriver256/mcp-server-azure-devops,npm:@tiberriver256/mcp-server-azure-devops@0.1.46,15269,add_pull_request_comment,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/tiberriver256-mcp-server-azure-devops-dt-census-1.dt.jsonl
@tiberriver256/mcp-server-azure-devops,npm:@tiberriver256/mcp-server-azure-devops@0.1.46,15269,create_branch,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/tiberriver256-mcp-server-azure-devops-dt-census-1.dt.jsonl
@tiberriver256/mcp-server-azure-devops,npm:@tiberriver256/mcp-server-azure-devops@0.1.46,15269,create_commit,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/tiberriver256-mcp-server-azure-devops-dt-census-1.dt.jsonl
@tiberriver256/mcp-server-azure-devops,npm:@tiberriver256/mcp-server-azure-devops@0.1.46,15269,create_pull_request,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/tiberriver256-mcp-server-azure-devops-dt-census-1.dt.jsonl
@tiberriver256/mcp-server-azure-devops,npm:@tiberriver256/mcp-server-azure-devops@0.1.46,15269,create_wiki,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/tiberriver256-mcp-server-azure-devops-dt-census-1.dt.jsonl
@tiberriver256/mcp-server-azure-devops,npm:@tiberriver256/mcp-server-azure-devops@0.1.46,15269,create_wiki_page,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/tiberriver256-mcp-server-azure-devops-dt-census-1.dt.jsonl
mcp-gsheets,npm:mcp-gsheets@1.10.2,15080,sheets_add_conditional_formatting,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/mcp-gsheets-dt-census-1.dt.jsonl
mcp-gsheets,npm:mcp-gsheets@1.10.2,15080,sheets_add_table,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/mcp-gsheets-dt-census-1.dt.jsonl
mcp-gsheets,npm:mcp-gsheets@1.10.2,15080,sheets_append_values,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/mcp-gsheets-dt-census-1.dt.jsonl
mcp-gsheets,npm:mcp-gsheets@1.10.2,15080,sheets_batch_delete_sheets,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/mcp-gsheets-dt-census-1.dt.jsonl
mcp-gsheets,npm:mcp-gsheets@1.10.2,15080,sheets_batch_format_cells,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/mcp-gsheets-dt-census-1.dt.jsonl
mcp-gsheets,npm:mcp-gsheets@1.10.2,15080,sheets_batch_get_values,concurrency,skip,read-only-confirmed,"The tool declares readOnlyHint, so overlapping calls have nothing to corrupt.",runs/census-conc/mcp-gsheets-dt-census-1.dt.jsonl
@skanda-yutori/mcp-send-email,npm:@skanda-yutori/mcp-send-email@1.0.0,14368,send-email,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-conc/skanda-yutori-mcp-send-email-dt-census-1.dt.jsonl
@rebasepro/mcp,npm:@rebasepro/mcp@0.17.3,14244,create_document,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/rebasepro-mcp-dt-census-1.dt.jsonl
@rebasepro/mcp,npm:@rebasepro/mcp@0.17.3,14244,create_user,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/rebasepro-mcp-dt-census-1.dt.jsonl
@rebasepro/mcp,npm:@rebasepro/mcp@0.17.3,14244,cron_get_job,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/rebasepro-mcp-dt-census-1.dt.jsonl
@rebasepro/mcp,npm:@rebasepro/mcp@0.17.3,14244,cron_get_job_logs,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/rebasepro-mcp-dt-census-1.dt.jsonl
@rebasepro/mcp,npm:@rebasepro/mcp@0.17.3,14244,cron_list_jobs,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-conc/rebasepro-mcp-dt-census-1.dt.jsonl
@rebasepro/mcp,npm:@rebasepro/mcp@0.17.3,14244,cron_toggle_job,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-conc/rebasepro-mcp-dt-census-1.dt.jsonl
